球団,日付,1番,2番,3番,4番,5番,6番,7番,8番,9番
ソフトバンク,6月17日(土),中村 晃,今宮 健太,近藤 健介,柳田 悠岐,牧原 大成,栗原 陵矢,柳町 達,甲斐 拓也,石川 柊太
ソフトバンク,6月18日(日),中村 晃,牧原 大成,近藤 健介,柳田 悠岐,栗原 陵矢,柳町 達,今宮 健太,甲斐 拓也,スチュワート・ジュニア
ソフトバンク,6月23日(金),中村 晃,牧原 大成,近藤 健介,柳田 悠岐,栗原 陵矢,柳町 達,今宮 健太,上林 誠知,甲斐 拓也
ソフトバンク,6月24日(土),中村 晃,牧原 大成,近藤 健介,柳田 悠岐,栗原 陵矢,柳町 達,今宮 健太,三森 大貴,甲斐 拓也
ソフトバンク,6月25日(日),中村 晃,今宮 健太,近藤 健介,柳田 悠岐,牧原 大成,栗原 陵矢,野村 勇,柳町 達,甲斐 拓也
ソフトバンク,6月26日(月),中村 晃,牧原 大成,近藤 健介,柳田 悠岐,栗原 陵矢,柳町 達,今宮 健太,三森 大貴,甲斐 拓也
ソフトバンク,6月28日(水),中村 晃,牧原 大成,近藤 健介,柳田 悠岐,栗原 陵矢,柳町 達,今宮 健太,川瀬 晃,甲斐 拓也
ソフトバンク,6月29日(木),中村 晃,牧原 大成,近藤 健介,柳田 悠岐,柳町 達,栗原 陵矢,今宮 健太,上林 誠知,甲斐 拓也
ソフトバンク,6月30日(金),中村 晃,牧原 大成,近藤 健介,柳田 悠岐,柳町 達,栗原 陵矢,今宮 健太,三森 大貴,甲斐 拓也
ソフトバンク,7月1日(土),中村 晃,牧原 大成,近藤 健介,柳田 悠岐,柳町 達,栗原 陵矢,今宮 健太,三森 大貴,甲斐 拓也
ソフトバンク,7月2日(日),中村 晃,今宮 健太,近藤 健介,柳田 悠岐,牧原 大成,柳町 達,栗原 陵矢,野村 勇,嶺井 博希
ソフトバンク,7月4日(火),中村 晃,牧原 大成,近藤 健介,柳田 悠岐,柳町 達,栗原 陵矢,今宮 健太,三森 大貴,甲斐 拓也
ソフトバンク,7月5日(水),中村 晃,三森 大貴,近藤 健介,柳田 悠岐,牧原 大成,栗原 陵矢,上林 誠知,川瀬 晃,甲斐 拓也
ソフトバンク,7月6日(木),中村 晃,野村 勇,近藤 健介,柳田 悠岐,デスパイネ,牧原 大成,栗原 陵矢,今宮 健太,甲斐 拓也
ソフトバンク,7月7日(金),中村 晃,三森 大貴,近藤 健介,柳田 悠岐,牧原 大成,柳町 達,栗原 陵矢,今宮 健太,甲斐 拓也
ソフトバンク,7月8日(土),中村 晃,野村 勇,近藤 健介,柳田 悠岐,デスパイネ,牧原 大成,栗原 陵矢,今宮 健太,甲斐 拓也
ソフトバンク,7月9日(日),中村 晃,野村 勇,近藤 健介,柳田 悠岐,デスパイネ,牧原 大成,栗原 陵矢,川瀬 晃,甲斐 拓也
ソフトバンク,7月10日(月),中村 晃,野村 勇,近藤 健介,柳田 悠岐,牧原 大成,デスパイネ,栗原 陵矢,三森 大貴,甲斐 拓也
ソフトバンク,7月12日(水),中村 晃,川瀬 晃,近藤 健介,柳田 悠岐,牧原 大成,柳町 達,栗原 陵矢,今宮 健太,甲斐 拓也
ソフトバンク,7月13日(木),中村 晃,牧原 大成,近藤 健介,柳田 悠岐,栗原 陵矢,デスパイネ,柳町 達,川瀬 晃,甲斐 拓也
ソフトバンク,7月15日(土),中村 晃,牧原 大成,近藤 健介,柳田 悠岐,栗原 陵矢,デスパイネ,三森 大貴,今宮 健太,甲斐 拓也
ソフトバンク,7月16日(日),中村 晃,野村 勇,近藤 健介,柳田 悠岐,デスパイネ,栗原 陵矢,牧原 大成,今宮 健太,甲斐 拓也
ソフトバンク,7月17日(月),三森 大貴,周東 佑京,近藤 健介,柳田 悠岐,中村 晃,牧原 大成,栗原 陵矢,川瀬 晃,甲斐 拓也
ソフトバンク,7月22日(土),中村 晃,三森 大貴,近藤 健介,柳田 悠岐,牧原 大成,栗原 陵矢,生海,今宮 健太,甲斐 拓也
ソフトバンク,7月23日(日),野村 勇,近藤 健介,柳田 悠岐,中村 晃,アストゥディーヨ,栗原 陵矢,牧原 大成,三森 大貴,甲斐 拓也
ソフトバンク,7月24日(月),牧原 大成,近藤 健介,柳田 悠岐,中村 晃,栗原 陵矢,アストゥディーヨ,三森 大貴,川瀬 晃,甲斐 拓也
ソフトバンク,7月25日(火),牧原 大成,川瀬 晃,近藤 健介,柳田 悠岐,中村 晃,三森 大貴,栗原 陵矢,柳町 達,甲斐 拓也
ソフトバンク,7月26日(水),牧原 大成,今宮 健太,近藤 健介,柳田 悠岐,中村 晃,栗原 陵矢,増田 珠,三森 大貴,甲斐 拓也
ソフトバンク,7月28日(金),中村 晃,三森 大貴,近藤 健介,柳田 悠岐,牧原 大成,栗原 陵矢,柳町 達,今宮 健太,甲斐 拓也
ソフトバンク,7月29日(土),中村 晃,牧原 大成,近藤 健介,柳田 悠岐,柳町 達,栗原 陵矢,三森 大貴,今宮 健太,谷川原 健太
ソフトバンク,7月30日(日),牧原 大成,三森 大貴,近藤 健介,柳田 悠岐,アストゥディーヨ,中村 晃,リチャード,今宮 健太,甲斐 拓也
ソフトバンク,8月1日(火),牧原 大成,周東 佑京,近藤 健介,柳田 悠岐,中村 晃,柳町 達,今宮 健太,三森 大貴,甲斐 拓也
ソフトバンク,8月2日(水),牧原 大成,川瀬 晃,柳田 悠岐,近藤 健介,中村 晃,今宮 健太,リチャード,周東 佑京,甲斐 拓也
ソフトバンク,8月4日(金),三森 大貴,柳町 達,柳田 悠岐,近藤 健介,中村 晃,牧原 大成,リチャード,今宮 健太,甲斐 拓也
ソフトバンク,8月5日(土),三森 大貴,柳町 達,牧原 大成,柳田 悠岐,近藤 健介,中村 晃,今宮 健太,リチャード,谷川原 健太
ソフトバンク,8月6日(日),三森 大貴,柳町 達,牧原 大成,柳田 悠岐,近藤 健介,中村 晃,今宮 健太,リチャード,甲斐 拓也
ソフトバンク,8月8日(火),三森 大貴,今宮 健太,柳田 悠岐,近藤 健介,中村 晃,牧原 大成,リチャード,柳町 達,甲斐 拓也
ソフトバンク,8月10日(木),三森 大貴,牧原 大成,柳田 悠岐,近藤 健介,柳町 達,リチャード,中村 晃,今宮 健太,甲斐 拓也
ソフトバンク,8月11日(金),三森 大貴,牧原 大成,柳田 悠岐,近藤 健介,柳町 達,リチャード,中村 晃,今宮 健太,甲斐 拓也
ソフトバンク,8月12日(土),三森 大貴,牧原 大成,柳田 悠岐,近藤 健介,柳町 達,リチャード,中村 晃,今宮 健太,甲斐 拓也
ソフトバンク,8月13日(日),三森 大貴,増田 珠,柳田 悠岐,近藤 健介,牧原 大成,リチャード,中村 晃,今宮 健太,甲斐 拓也
ソフトバンク,8月16日(水),三森 大貴,牧原 大成,柳田 悠岐,近藤 健介,中村 晃,柳町 達,今宮 健太,栗原 陵矢,甲斐 拓也
ソフトバンク,8月17日(木),三森 大貴,今宮 健太,柳田 悠岐,近藤 健介,デスパイネ,牧原 大成,野村 大樹,栗原 陵矢,甲斐 拓也
ソフトバンク,8月18日(金),三森 大貴,牧原 大成,柳田 悠岐,近藤 健介,中村 晃,栗原 陵矢,柳町 達,今宮 健太,甲斐 拓也
ソフトバンク,8月19日(土),三森 大貴,牧原 大成,柳田 悠岐,近藤 健介,栗原 陵矢,柳町 達,中村 晃,今宮 健太,谷川原 健太
ソフトバンク,8月20日(日),三森 大貴,中村 晃,柳田 悠岐,近藤 健介,柳町 達,栗原 陵矢,牧原 大成,今宮 健太,甲斐 拓也
ソフトバンク,8月22日(火),三森 大貴,今宮 健太,柳田 悠岐,近藤 健介,デスパイネ,中村 晃,栗原 陵矢,柳町 達,甲斐 拓也
ソフトバンク,8月23日(水),三森 大貴,牧原 大成,柳田 悠岐,近藤 健介,柳町 達,中村 晃,栗原 陵矢,今宮 健太,甲斐 拓也
ソフトバンク,8月24日(木),三森 大貴,牧原 大成,柳田 悠岐,近藤 健介,中村 晃,柳町 達,今宮 健太,リチャード,甲斐 拓也
ソフトバンク,8月25日(金),三森 大貴,周東 佑京,柳田 悠岐,近藤 健介,中村 晃,柳町 達,牧原 大成,今宮 健太,甲斐 拓也
ソフトバンク,8月26日(土),三森 大貴,牧原 大成,柳田 悠岐,近藤 健介,柳町 達,中村 晃,今宮 健太,リチャード,谷川原 健太
ソフトバンク,8月27日(日),三森 大貴,中村 晃,柳田 悠岐,近藤 健介,柳町 達,牧原 大成,今宮 健太,リチャード,甲斐 拓也
ソフトバンク,8月29日(火),生海,野村 勇,柳田 悠岐,近藤 健介,中村 晃,牧原 大成,三森 大貴,今宮 健太,甲斐 拓也
ソフトバンク,8月30日(水),野村 勇,増田 珠,柳田 悠岐,近藤 健介,牧原 大成,今宮 健太,ホーキンス,三森 大貴,甲斐 拓也
ソフトバンク,8月31日(木),今宮 健太,野村 勇,柳田 悠岐,近藤 健介,中村 晃,増田 珠,ホーキンス,三森 大貴,甲斐 拓也
ソフトバンク,9月1日(金),三森 大貴,今宮 健太,柳田 悠岐,近藤 健介,中村 晃,柳町 達,上林 誠知,野村 勇,甲斐 拓也
ソフトバンク,9月2日(土),三森 大貴,今宮 健太,柳田 悠岐,近藤 健介,中村 晃,柳町 達,上林 誠知,野村 勇,甲斐 拓也
ソフトバンク,9月3日(日),三森 大貴,周東 佑京,柳田 悠岐,近藤 健介,中村 晃,今宮 健太,柳町 達,野村 勇,甲斐 拓也
ソフトバンク,9月5日(火),三森 大貴,増田 珠,柳田 悠岐,近藤 健介,中村 晃,今宮 健太,ホーキンス,野村 勇,甲斐 拓也
ソフトバンク,9月6日(水),周東 佑京,三森 大貴,柳田 悠岐,近藤 健介,柳町 達,今宮 健太,生海,井上 朋也,甲斐 拓也
ソフトバンク,9月7日(木),周東 佑京,増田 珠,柳田 悠岐,近藤 健介,中村 晃,今宮 健太,井上 朋也,三森 大貴,嶺井 博希
ソフトバンク,9月8日(金),周東 佑京,三森 大貴,柳田 悠岐,近藤 健介,中村 晃,今宮 健太,柳町 達,井上 朋也,甲斐 拓也
ソフトバンク,9月9日(土),周東 佑京,三森 大貴,柳田 悠岐,近藤 健介,中村 晃,今宮 健太,柳町 達,井上 朋也,甲斐 拓也
ソフトバンク,9月10日(日),周東 佑京,三森 大貴,柳田 悠岐,近藤 健介,中村 晃,柳町 達,今宮 健太,上林 誠知,甲斐 拓也
ソフトバンク,9月12日(火),周東 佑京,三森 大貴,柳田 悠岐,近藤 健介,中村 晃,今宮 健太,柳町 達,井上 朋也,甲斐 拓也
ソフトバンク,9月13日(水),周東 佑京,三森 大貴,柳田 悠岐,近藤 健介,中村 晃,今宮 健太,柳町 達,井上 朋也,甲斐 拓也
ソフトバンク,9月14日(木),周東 佑京,三森 大貴,柳田 悠岐,近藤 健介,中村 晃,今宮 健太,柳町 達,野村 勇,甲斐 拓也
ソフトバンク,9月16日(土),周東 佑京,増田 珠,柳田 悠岐,近藤 健介,柳町 達,野村 勇,嶺井 博希,井上 朋也,川瀬 晃
ソフトバンク,9月17日(日),周東 佑京,野村 大樹,柳田 悠岐,近藤 健介,柳町 達,増田 珠,甲斐 拓也,リチャード,川瀬 晃
ソフトバンク,9月18日(月),周東 佑京,川瀬 晃,柳田 悠岐,近藤 健介,柳町 達,野村 大樹,上林 誠知,野村 勇,甲斐 拓也
ソフトバンク,9月19日(火),周東 佑京,川瀬 晃,柳田 悠岐,近藤 健介,柳町 達,野村 大樹,増田 珠,甲斐 拓也,野村 勇
ソフトバンク,9月20日(水),周東 佑京,野村 大樹,柳田 悠岐,近藤 健介,柳町 達,デスパイネ,川瀬 晃,井上 朋也,嶺井 博希
ソフトバンク,9月21日(木),周東 佑京,川瀬 晃,柳田 悠岐,近藤 健介,柳町 達,今宮 健太,三森 大貴,野村 大樹,甲斐 拓也
ソフトバンク,9月23日(土),周東 佑京,今宮 健太,柳田 悠岐,近藤 健介,野村 大樹,柳町 達,井上 朋也,三森 大貴,甲斐 拓也
ソフトバンク,9月24日(日),周東 佑京,川瀬 晃,柳田 悠岐,近藤 健介,中村 晃,今宮 健太,柳町 達,三森 大貴,甲斐 拓也
ソフトバンク,9月25日(月),周東 佑京,野村 大樹,柳田 悠岐,近藤 健介,中村 晃,今宮 健太,井上 朋也,三森 大貴,甲斐 拓也
ソフトバンク,9月27日(水),周東 佑京,野村 大樹,柳田 悠岐,近藤 健介,中村 晃,今宮 健太,井上 朋也,三森 大貴,甲斐 拓也
ソフトバンク,9月29日(金),周東 佑京,川瀬 晃,柳田 悠岐,近藤 健介,中村 晃,柳町 達,今宮 健太,三森 大貴,甲斐 拓也
ソフトバンク,9月30日(土),三森 大貴,川瀬 晃,柳田 悠岐,近藤 健介,中村 晃,今宮 健太,柳町 達,上林 誠知,甲斐 拓也
ソフトバンク,10月1日(日),三森 大貴,今宮 健太,柳田 悠岐,近藤 健介,中村 晃,柳町 達,井上 朋也,上林 誠知,嶺井 博希
ソフトバンク,10月2日(月),周東 佑京,川瀬 晃,柳田 悠岐,近藤 健介,中村 晃,今宮 健太,柳町 達,三森 大貴,甲斐 拓也
ソフトバンク,10月3日(火),周東 佑京,川瀬 晃,柳田 悠岐,近藤 健介,中村 晃,柳町 達,今宮 健太,三森 大貴,甲斐 拓也
ソフトバンク,10月7日(土),周東 佑京,川瀬 晃,柳田 悠岐,近藤 健介,中村 晃,柳町 達,今宮 健太,三森 大貴,甲斐 拓也
ソフトバンク,10月9日(月),周東 佑京,今宮 健太,柳田 悠岐,近藤 健介,中村 晃,柳町 達,井上 朋也,川瀬 晃,甲斐 拓也
日本ハム,3月30日(木),松本 剛,上川畑 大悟,石井 一成,野村 佑希,清宮 幸太郎,マルティネス,万波 中正,宇佐見 真吾,五十幡 亮汰
日本ハム,4月1日(土),矢澤 宏太,石井 一成,松本 剛,野村 佑希,清宮 幸太郎,マルティネス,上川畑 大悟,清水 優心,五十幡 亮汰
日本ハム,4月2日(日),矢澤 宏太,石井 一成,松本 剛,野村 佑希,清宮 幸太郎,マルティネス,上川畑 大悟,伏見 寅威,五十幡 亮汰
日本ハム,4月4日(火),五十幡 亮汰,矢澤 宏太,松本 剛,野村 佑希,清宮 幸太郎,マルティネス,石井 一成,伏見 寅威,上川畑 大悟
日本ハム,4月5日(水),五十幡 亮汰,石井 一成,松本 剛,野村 佑希,清宮 幸太郎,マルティネス,上川畑 大悟,宇佐見 真吾,江越 大賀
日本ハム,4月6日(木),五十幡 亮汰,万波 中正,松本 剛,野村 佑希,清宮 幸太郎,マルティネス,上川畑 大悟,宇佐見 真吾,石井 一成
日本ハム,4月7日(金),万波 中正,今川 優馬,松本 剛,野村 佑希,清宮 幸太郎,上川畑 大悟,谷内 亮太,伏見 寅威,江越 大賀
日本ハム,4月8日(土),矢澤 宏太,松本 剛,清宮 幸太郎,野村 佑希,万波 中正,上川畑 大悟,谷内 亮太,伏見 寅威,五十幡 亮汰
日本ハム,4月9日(日),矢澤 宏太,松本 剛,清宮 幸太郎,野村 佑希,万波 中正,上川畑 大悟,マルティネス,伏見 寅威,石井 一成
日本ハム,4月11日(火),矢澤 宏太,松本 剛,清宮 幸太郎,野村 佑希,万波 中正,上川畑 大悟,福田 光輝,宇佐見 真吾,五十幡 亮汰
日本ハム,4月12日(水),矢澤 宏太,松本 剛,清宮 幸太郎,野村 佑希,万波 中正,上川畑 大悟,奈良間 大己,五十幡 亮汰,伏見 寅威
日本ハム,4月14日(金),松本 剛,今川 優馬,清宮 幸太郎,野村 佑希,万波 中正,上川畑 大悟,水野 達稀,伏見 寅威,五十幡 亮汰
日本ハム,4月15日(土),松本 剛,今川 優馬,清宮 幸太郎,野村 佑希,万波 中正,上川畑 大悟,水野 達稀,清水 優心,五十幡 亮汰
日本ハム,4月16日(日),松本 剛,水野 達稀,清宮 幸太郎,野村 佑希,万波 中正,マルティネス,上川畑 大悟,伏見 寅威,江越 大賀
日本ハム,4月18日(火),松本 剛,五十幡 亮汰,清宮 幸太郎,野村 佑希,万波 中正,マルティネス,上川畑 大悟,伏見 寅威,奈良間 大己
日本ハム,4月19日(水),五十幡 亮汰,松本 剛,清宮 幸太郎,野村 佑希,万波 中正,マルティネス,谷内 亮太,宇佐見 真吾,水野 達稀
日本ハム,4月20日(木),今川 優馬,松本 剛,清宮 幸太郎,野村 佑希,万波 中正,谷内 亮太,奈良間 大己,伏見 寅威,矢澤 宏太
日本ハム,4月21日(金),松本 剛,谷内 亮太,アルカンタラ,野村 佑希,万波 中正,上川畑 大悟,奈良間 大己,伏見 寅威,矢澤 宏太
日本ハム,4月22日(土),矢澤 宏太,アルカンタラ,松本 剛,野村 佑希,万波 中正,マルティネス,上川畑 大悟,伏見 寅威,奈良間 大己
日本ハム,4月23日(日),松本 剛,上川畑 大悟,アルカンタラ,野村 佑希,万波 中正,今川 優馬,マルティネス,清水 優心,江越 大賀
日本ハム,4月25日(火),奈良間 大己,今川 優馬,松本 剛,野村 佑希,万波 中正,上川畑 大悟,アルカンタラ,伏見 寅威,江越 大賀
日本ハム,4月26日(水),今川 優馬,奈良間 大己,松本 剛,万波 中正,アルカンタラ,マルティネス,上川畑 大悟,伏見 寅威,江越 大賀
日本ハム,4月28日(金),アルカンタラ,五十幡 亮汰,松本 剛,野村 佑希,万波 中正,マルティネス,上川畑 大悟,伏見 寅威,細川 凌平
日本ハム,4月29日(土),野村 佑希,松本 剛,アルカンタラ,万波 中正,今川 優馬,上川畑 大悟,清水 優心,矢澤 宏太,五十幡 亮汰
日本ハム,4月30日(日),アルカンタラ,松本 剛,万波 中正,野村 佑希,マルティネス,上川畑 大悟,谷内 亮太,矢澤 宏太,五十幡 亮汰
日本ハム,5月2日(火),アルカンタラ,谷内 亮太,松本 剛,野村 佑希,万波 中正,上川畑 大悟,伏見 寅威,五十幡 亮汰,江越 大賀
日本ハム,5月3日(水),松本 剛,谷内 亮太,万波 中正,野村 佑希,上川畑 大悟,アルカンタラ,伏見 寅威,五十幡 亮汰,矢澤 宏太
日本ハム,5月4日(木),矢澤 宏太,五十幡 亮汰,松本 剛,野村 佑希,万波 中正,マルティネス,上川畑 大悟,谷内 亮太,江越 大賀
日本ハム,5月5日(金),五十幡 亮汰,アルカンタラ,松本 剛,野村 佑希,万波 中正,マルティネス,上川畑 大悟,伏見 寅威,矢澤 宏太
日本ハム,5月6日(土),細川 凌平,五十幡 亮汰,松本 剛,野村 佑希,万波 中正,アルカンタラ,清水 優心,奈良間 大己,江越 大賀
日本ハム,5月7日(日),矢澤 宏太,谷内 亮太,松本 剛,野村 佑希,万波 中正,マルティネス,福田 光輝,上川畑 大悟,江越 大賀
日本ハム,5月9日(火),奈良間 大己,アルカンタラ,マルティネス,野村 佑希,万波 中正,谷内 亮太,伏見 寅威,上川畑 大悟,江越 大賀
日本ハム,5月10日(水),矢澤 宏太,上川畑 大悟,万波 中正,野村 佑希,福田 光輝,マルティネス,アルカンタラ,江越 大賀,伏見 寅威
日本ハム,5月11日(木),矢澤 宏太,福田 光輝,谷内 亮太,野村 佑希,アルカンタラ,マルティネス,万波 中正,江越 大賀,水野 達稀
日本ハム,5月13日(土),万波 中正,アルカンタラ,松本 剛,野村 佑希,マルティネス,福田 光輝,上川畑 大悟,江越 大賀,伏見 寅威
日本ハム,5月14日(日),矢澤 宏太,アルカンタラ,松本 剛,野村 佑希,マルティネス,福田 光輝,万波 中正,上川畑 大悟,伏見 寅威
日本ハム,5月16日(火),矢澤 宏太,マルティネス,松本 剛,野村 佑希,谷内 亮太,上川畑 大悟,ハンソン,江越 大賀,伏見 寅威
日本ハム,5月17日(水),松本 剛,中島 卓也,野村 佑希,マルティネス,万波 中正,谷内 亮太,江越 大賀,清水 優心,アルカンタラ
日本ハム,5月18日(木),矢澤 宏太,水野 達稀,松本 剛,マルティネス,野村 佑希,上川畑 大悟,万波 中正,江越 大賀,伏見 寅威
日本ハム,5月19日(金),野村 佑希,万波 中正,水野 達稀,松本 剛,マルティネス,谷内 亮太,伏見 寅威,江越 大賀,上川畑 大悟
日本ハム,5月20日(土),野村 佑希,中島 卓也,松本 剛,マルティネス,万波 中正,アルカンタラ,上川畑 大悟,矢澤 宏太,細川 凌平
日本ハム,5月21日(日),野村 佑希,中島 卓也,松本 剛,ハンソン,万波 中正,福田 光輝,伏見 寅威,細川 凌平,江越 大賀
日本ハム,5月23日(火),野村 佑希,矢澤 宏太,松本 剛,万波 中正,福田 光輝,マルティネス,上川畑 大悟,江越 大賀,谷内 亮太
日本ハム,5月24日(水),アルカンタラ,ハンソン,松本 剛,野村 佑希,万波 中正,マルティネス,清水 優心,上川畑 大悟,江越 大賀
日本ハム,5月25日(木),ハンソン,マルティネス,松本 剛,野村 佑希,万波 中正,加藤 豪将,アルカンタラ,伏見 寅威,水野 達稀
日本ハム,5月26日(金),水野 達稀,松本 剛,マルティネス,野村 佑希,万波 中正,加藤 豪将,伏見 寅威,江越 大賀,矢澤 宏太
日本ハム,5月27日(土),ハンソン,マルティネス,松本 剛,野村 佑希,万波 中正,水野 達稀,清水 優心,アルカンタラ,福田 光輝
日本ハム,5月28日(日),加藤 豪将,福田 光輝,松本 剛,野村 佑希,万波 中正,上川畑 大悟,伏見 寅威,谷内 亮太,江越 大賀
日本ハム,5月30日(火),松本 剛,細川 凌平,マルティネス,万波 中正,ハンソン,野村 佑希,アルカンタラ,谷内 亮太,水野 達稀
日本ハム,5月31日(水),松本 剛,細川 凌平,マルティネス,万波 中正,加藤 豪将,野村 佑希,福田 光輝,清水 優心,水野 達稀
日本ハム,6月1日(木),矢澤 宏太,松本 剛,ハンソン,万波 中正,加藤 豪将,野村 佑希,福田 光輝,伏見 寅威,上川畑 大悟
日本ハム,6月2日(金),松本 剛,細川 凌平,加藤 豪将,万波 中正,マルティネス,野村 佑希,アルカンタラ,上川畑 大悟,鈴木 健矢
日本ハム,6月3日(土),松本 剛,江越 大賀,加藤 豪将,万波 中正,マルティネス,アルカンタラ,伏見 寅威,上川畑 大悟,伊藤 大海
日本ハム,6月4日(日),松本 剛,上川畑 大悟,加藤 豪将,万波 中正,マルティネス,野村 佑希,福田 光輝,北山 亘基,細川 凌平
日本ハム,6月6日(火),細川 凌平,松本 剛,加藤 豪将,万波 中正,マルティネス,野村 佑希,福田 光輝,郡 拓也,上川畑 大悟
日本ハム,6月7日(水),ハンソン,加藤 豪将,松本 剛,万波 中正,野村 佑希,水野 達稀,アルカンタラ,伏見 寅威,江越 大賀
日本ハム,6月8日(木),ハンソン,加藤 豪将,松本 剛,万波 中正,マルティネス,野村 佑希,上川畑 大悟,清水 優心,細川 凌平
日本ハム,6月9日(金),江越 大賀,ハンソン,加藤 豪将,万波 中正,松本 剛,マルティネス,野村 佑希,奈良間 大己,伏見 寅威
日本ハム,6月10日(土),江越 大賀,マルティネス,加藤 豪将,万波 中正,松本 剛,野村 佑希,上川畑 大悟,伏見 寅威,奈良間 大己
日本ハム,6月11日(日),郡 拓也,細川 凌平,加藤 豪将,万波 中正,マルティネス,ハンソン,奈良間 大己,福田 光輝,アルカンタラ
日本ハム,6月13日(火),江越 大賀,マルティネス,加藤 豪将,万波 中正,松本 剛,上川畑 大悟,野村 佑希,上原 健太,郡 拓也
日本ハム,6月14日(水),アルカンタラ,清宮 幸太郎,加藤 豪将,万波 中正,松本 剛,マルティネス,野村 佑希,上川畑 大悟,加藤 貴之
日本ハム,6月16日(金),加藤 豪将,松本 剛,マルティネス,万波 中正,清宮 幸太郎,野村 佑希,上川畑 大悟,江越 大賀,上沢 直之
日本ハム,6月17日(土),加藤 豪将,松本 剛,上川畑 大悟,万波 中正,マルティネス,清宮 幸太郎,伏見 寅威,江越 大賀,伊藤 大海
日本ハム,6月18日(日),清宮 幸太郎,松本 剛,加藤 豪将,万波 中正,マルティネス,上川畑 大悟,石井 一成,北山 亘基,江越 大賀
日本ハム,6月19日(月),清宮 幸太郎,松本 剛,野村 佑希,万波 中正,マルティネス,ハンソン,谷内 亮太,細川 凌平,上原 健太
日本ハム,6月23日(金),石井 一成,松本 剛,清宮 幸太郎,万波 中正,マルティネス,野村 佑希,加藤 豪将,上川畑 大悟,江越 大賀
日本ハム,6月24日(土),石井 一成,松本 剛,清宮 幸太郎,万波 中正,野村 佑希,加藤 豪将,伏見 寅威,ハンソン,江越 大賀
日本ハム,6月25日(日),石井 一成,松本 剛,清宮 幸太郎,万波 中正,野村 佑希,マルティネス,上川畑 大悟,アルカンタラ,細川 凌平
日本ハム,6月27日(火),石井 一成,上川畑 大悟,野村 佑希,清宮 幸太郎,万波 中正,加藤 豪将,松本 剛,江越 大賀,伏見 寅威
日本ハム,6月28日(水),石井 一成,アルカンタラ,加藤 豪将,清宮 幸太郎,万波 中正,松本 剛,上川畑 大悟,梅林 優貴,江越 大賀
日本ハム,6月30日(金),石井 一成,郡司 裕也,淺間 大基,清宮 幸太郎,万波 中正,松本 剛,野村 佑希,上川畑 大悟,伏見 寅威
日本ハム,7月1日(土),淺間 大基,松本 剛,郡司 裕也,万波 中正,清宮 幸太郎,加藤 豪将,マルティネス,上川畑 大悟,石井 一成
日本ハム,7月2日(日),加藤 豪将,清宮 幸太郎,松本 剛,万波 中正,マルティネス,淺間 大基,郡司 裕也,上川畑 大悟,細川 凌平
日本ハム,7月4日(火),石井 一成,清宮 幸太郎,松本 剛,野村 佑希,万波 中正,淺間 大基,郡司 裕也,伏見 寅威,上川畑 大悟
日本ハム,7月5日(水),加藤 豪将,清宮 幸太郎,松本 剛,万波 中正,野村 佑希,郡司 裕也,淺間 大基,伏見 寅威,山田 遥楓
日本ハム,7月6日(木),石井 一成,清宮 幸太郎,松本 剛,マルティネス,万波 中正,野村 佑希,五十幡 亮汰,江越 大賀,上川畑 大悟
日本ハム,7月8日(土),石井 一成,清宮 幸太郎,松本 剛,万波 中正,マルティネス,淺間 大基,野村 佑希,細川 凌平,五十幡 亮汰
日本ハム,7月9日(日),五十幡 亮汰,松本 剛,郡司 裕也,清宮 幸太郎,万波 中正,マルティネス,加藤 豪将,山田 遥楓,江越 大賀
日本ハム,7月11日(火),郡司 裕也,五十幡 亮汰,松本 剛,清宮 幸太郎,万波 中正,淺間 大基,マルティネス,ハンソン,山田 遥楓
日本ハム,7月12日(水),加藤 豪将,五十幡 亮汰,松本 剛,清宮 幸太郎,万波 中正,マルティネス,上川畑 大悟,伏見 寅威,石井 一成
日本ハム,7月13日(木),清宮 幸太郎,万波 中正,マルティネス,野村 佑希,松本 剛,石井 一成,郡司 裕也,上川畑 大悟,五十幡 亮汰
日本ハム,7月15日(土),清宮 幸太郎,万波 中正,淺間 大基,今川 優馬,松本 剛,加藤 豪将,上川畑 大悟,伏見 寅威,石井 一成
日本ハム,7月16日(日),ハンソン,郡司 裕也,加藤 豪将,マルティネス,清宮 幸太郎,松本 剛,万波 中正,五十幡 亮汰,細川 凌平
日本ハム,7月17日(月),万波 中正,清宮 幸太郎,マルティネス,郡司 裕也,松本 剛,今川 優馬,石井 一成,山田 遥楓,江越 大賀
日本ハム,7月22日(土),五十幡 亮汰,松本 剛,清宮 幸太郎,万波 中正,マルティネス,上川畑 大悟,郡司 裕也,山田 遥楓,伏見 寅威
日本ハム,7月23日(日),五十幡 亮汰,松本 剛,清宮 幸太郎,万波 中正,マルティネス,石井 一成,伏見 寅威,上川畑 大悟,山田 遥楓
日本ハム,7月25日(火),五十幡 亮汰,松本 剛,清宮 幸太郎,万波 中正,マルティネス,ハンソン,加藤 豪将,伏見 寅威,細川 凌平
日本ハム,7月26日(水),加藤 豪将,松本 剛,清宮 幸太郎,万波 中正,マルティネス,ハンソン,今川 優馬,伏見 寅威,五十幡 亮汰
日本ハム,7月27日(木),加藤 豪将,松本 剛,清宮 幸太郎,万波 中正,マルティネス,ハンソン,郡司 裕也,伏見 寅威,淺間 大基
