球団,日付,1番,2番,3番,4番,5番,6番,7番,8番,9番
ヤクルト,10月3日(金),田中 陽翔,西村 瑠伊斗,内山 壮真,村上 宗隆,オスナ,北村 恵吾,橋本 星哉,鈴木 叶,高梨 裕稔
ヤクルト,10月4日(土),並木 秀尊,長岡 秀樹,内山 壮真,村上 宗隆,オスナ,北村 恵吾,濱田 太貴,中村 悠平,下川 隼佑
ソフトバンク,3月28日(金),周東 佑京,近藤 健介,柳田 悠岐,山川 穂高,正木 智也,今宮 健太,ダウンズ,リチャード,谷川原 健太
ソフトバンク,3月29日(土),周東 佑京,近藤 健介,柳田 悠岐,山川 穂高,正木 智也,今宮 健太,ダウンズ,リチャード,海野 隆司
ソフトバンク,3月30日(日),周東 佑京,近藤 健介,柳田 悠岐,山川 穂高,正木 智也,今宮 健太,牧原 大成,リチャード,海野 隆司
ソフトバンク,4月1日(火),周東 佑京,中村 晃,柳田 悠岐,山川 穂高,正木 智也,今宮 健太,牧原 大成,リチャード,海野 隆司
ソフトバンク,4月2日(水),周東 佑京,中村 晃,柳田 悠岐,山川 穂高,正木 智也,今宮 健太,ダウンズ,リチャード,谷川原 健太
ソフトバンク,4月4日(金),周東 佑京,川瀬 晃,柳田 悠岐,山川 穂高,正木 智也,中村 晃,牧原 大成,リチャード,谷川原 健太
ソフトバンク,4月5日(土),周東 佑京,ダウンズ,柳田 悠岐,山川 穂高,正木 智也,今宮 健太,柳町 達,海野 隆司,廣瀨 隆太
ソフトバンク,4月6日(日),周東 佑京,中村 晃,柳田 悠岐,山川 穂高,正木 智也,今宮 健太,廣瀨 隆太,海野 隆司,牧原 大成
ソフトバンク,4月8日(火),周東 佑京,川瀬 晃,中村 晃,山川 穂高,正木 智也,今宮 健太,柳町 達,海野 隆司,牧原 大成
ソフトバンク,4月9日(水),周東 佑京,佐藤 直樹,中村 晃,山川 穂高,正木 智也,今宮 健太,ダウンズ,海野 隆司,廣瀨 隆太
ソフトバンク,4月10日(木),周東 佑京,廣瀨 隆太,中村 晃,山川 穂高,正木 智也,今宮 健太,柳町 達,渡邉 陸,牧原 大成
ソフトバンク,4月11日(金),周東 佑京,川瀬 晃,柳田 悠岐,山川 穂高,正木 智也,柳町 達,廣瀨 隆太,海野 隆司,牧原 大成
ソフトバンク,4月12日(土),周東 佑京,佐藤 直樹,ダウンズ,山川 穂高,正木 智也,今宮 健太,廣瀨 隆太,海野 隆司,牧原 大成
ソフトバンク,4月15日(火),周東 佑京,佐藤 直樹,中村 晃,山川 穂高,正木 智也,今宮 健太,廣瀨 隆太,海野 隆司,牧原 大成
ソフトバンク,4月16日(水),周東 佑京,山本 恵大,中村 晃,山川 穂高,正木 智也,今宮 健太,廣瀨 隆太,海野 隆司,川瀬 晃
ソフトバンク,4月17日(木),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,正木 智也,中村 晃,廣瀨 隆太,山本 恵大,渡邉 陸
ソフトバンク,4月18日(金),川瀬 晃,佐藤 直樹,栗原 陵矢,山川 穂高,正木 智也,中村 晃,廣瀨 隆太,牧原 大成,海野 隆司
ソフトバンク,4月19日(土),緒方 理貢,今宮 健太,栗原 陵矢,山川 穂高,中村 晃,廣瀨 隆太,牧原 大成,海野 隆司,佐藤 直樹
ソフトバンク,4月20日(日),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,中村 晃,廣瀨 隆太,嶺井 博希,山本 恵大,佐藤 直樹
ソフトバンク,4月22日(火),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,中村 晃,廣瀨 隆太,佐藤 直樹,海野 隆司,緒方 理貢
ソフトバンク,4月23日(水),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,中村 晃,石塚 綜一郎,柳町 達,廣瀨 隆太,海野 隆司
ソフトバンク,4月25日(金),牧原 大成,今宮 健太,栗原 陵矢,山川 穂高,中村 晃,石塚 綜一郎,柳町 達,廣瀨 隆太,海野 隆司
ソフトバンク,4月26日(土),牧原 大成,川瀬 晃,栗原 陵矢,山川 穂高,中村 晃,石塚 綜一郎,柳町 達,廣瀨 隆太,海野 隆司
ソフトバンク,4月27日(日),牧原 大成,川瀬 晃,栗原 陵矢,山川 穂高,中村 晃,柳町 達,石塚 綜一郎,渡邉 陸,廣瀨 隆太
ソフトバンク,4月29日(火),川瀬 晃,緒方 理貢,栗原 陵矢,山川 穂高,中村 晃,今宮 健太,柳町 達,海野 隆司,牧原 大成
ソフトバンク,4月30日(水),笹川 吉康,今宮 健太,栗原 陵矢,山川 穂高,中村 晃,嶺井 博希,柳町 達,廣瀨 隆太,佐藤 直樹
ソフトバンク,5月1日(木),野村 勇,笹川 吉康,栗原 陵矢,山川 穂高,中村 晃,柳町 達,廣瀨 隆太,嶺井 博希,佐藤 直樹
ソフトバンク,5月2日(金),野村 勇,緒方 理貢,栗原 陵矢,山川 穂高,中村 晃,柳町 達,牧原 大成,海野 隆司,笹川 吉康
ソフトバンク,5月3日(土),野村 勇,柳町 達,栗原 陵矢,山川 穂高,中村 晃,石塚 綜一郎,牧原 大成,嶺井 博希,笹川 吉康
ソフトバンク,5月4日(日),佐藤 直樹,野村 勇,柳町 達,山川 穂高,中村 晃,石塚 綜一郎,牧原 大成,嶺井 博希,廣瀨 隆太
ソフトバンク,5月5日(月),野村 勇,佐藤 直樹,柳町 達,山川 穂高,中村 晃,牧原 大成,廣瀨 隆太,渡邉 陸,笹川 吉康
ソフトバンク,5月6日(火),野村 勇,佐藤 直樹,柳町 達,山川 穂高,中村 晃,牧原 大成,廣瀨 隆太,海野 隆司,笹川 吉康
ソフトバンク,5月7日(水),野村 勇,緒方 理貢,栗原 陵矢,山川 穂高,中村 晃,柳町 達,牧原 大成,嶺井 博希,笹川 吉康
ソフトバンク,5月9日(金),野村 勇,緒方 理貢,栗原 陵矢,山川 穂高,中村 晃,柳町 達,牧原 大成,海野 隆司,笹川 吉康
ソフトバンク,5月10日(土),野村 勇,緒方 理貢,栗原 陵矢,山川 穂高,中村 晃,柳町 達,牧原 大成,嶺井 博希,廣瀨 隆太
ソフトバンク,5月11日(日),野村 勇,佐藤 直樹,栗原 陵矢,山川 穂高,中村 晃,柳町 達,牧原 大成,嶺井 博希,笹川 吉康
ソフトバンク,5月13日(火),野村 勇,佐藤 直樹,栗原 陵矢,山川 穂高,中村 晃,柳町 達,牧原 大成,海野 隆司,緒方 理貢
ソフトバンク,5月14日(水),野村 勇,佐藤 直樹,栗原 陵矢,山川 穂高,中村 晃,柳町 達,石塚 綜一郎,嶺井 博希,牧原 大成
ソフトバンク,5月15日(木),野村 勇,緒方 理貢,栗原 陵矢,中村 晃,柳町 達,秋広 優人,山川 穂高,渡邉 陸,牧原 大成
ソフトバンク,5月16日(金),野村 勇,佐藤 直樹,栗原 陵矢,中村 晃,柳町 達,秋広 優人,山川 穂高,海野 隆司,牧原 大成
ソフトバンク,5月17日(土),野村 勇,佐藤 直樹,栗原 陵矢,中村 晃,柳町 達,秋広 優人,山川 穂高,嶺井 博希,牧原 大成
ソフトバンク,5月18日(日),佐藤 直樹,川瀬 晃,栗原 陵矢,中村 晃,柳町 達,秋広 優人,山川 穂高,嶺井 博希,牧原 大成
ソフトバンク,5月20日(火),周東 佑京,川瀬 晃,栗原 陵矢,中村 晃,柳町 達,秋広 優人,山川 穂高,海野 隆司,牧原 大成
ソフトバンク,5月21日(水),周東 佑京,野村 勇,栗原 陵矢,中村 晃,柳町 達,秋広 優人,山川 穂高,嶺井 博希,牧原 大成
ソフトバンク,5月22日(木),野村 勇,周東 佑京,栗原 陵矢,中村 晃,柳町 達,秋広 優人,山川 穂高,渡邉 陸,牧原 大成
ソフトバンク,5月25日(日),周東 佑京,野村 勇,柳町 達,中村 晃,栗原 陵矢,秋広 優人,山川 穂高,嶺井 博希,川瀬 晃
ソフトバンク,5月27日(火),周東 佑京,川瀬 晃,近藤 健介,中村 晃,柳町 達,栗原 陵矢,山川 穂高,牧原 大成,海野 隆司
ソフトバンク,5月28日(水),周東 佑京,野村 勇,近藤 健介,中村 晃,柳町 達,栗原 陵矢,山川 穂高,海野 隆司,川瀬 晃
ソフトバンク,5月30日(金),周東 佑京,野村 勇,近藤 健介,中村 晃,柳町 達,栗原 陵矢,山川 穂高,嶺井 博希,川瀬 晃
ソフトバンク,6月1日(日),周東 佑京,柳町 達,中村 晃,近藤 健介,栗原 陵矢,今宮 健太,山川 穂高,渡邉 陸,牧原 大成
ソフトバンク,6月3日(火),周東 佑京,今宮 健太,柳町 達,近藤 健介,中村 晃,栗原 陵矢,山川 穂高,海野 隆司,野村 勇
ソフトバンク,6月4日(水),周東 佑京,川瀬 晃,柳町 達,近藤 健介,中村 晃,栗原 陵矢,山川 穂高,渡邉 陸,野村 勇
ソフトバンク,6月5日(木),周東 佑京,今宮 健太,柳町 達,近藤 健介,中村 晃,野村 勇,栗原 陵矢,嶺井 博希,佐藤 直樹
ソフトバンク,6月6日(金),野村 勇,佐藤 直樹,柳町 達,近藤 健介,中村 晃,今宮 健太,栗原 陵矢,海野 隆司,モイネロ
ソフトバンク,6月7日(土),周東 佑京,今宮 健太,柳町 達,近藤 健介,栗原 陵矢,山川 穂高,野村 勇,嶺井 博希,上沢 直之
ソフトバンク,6月8日(日),周東 佑京,今宮 健太,柳町 達,近藤 健介,山川 穂高,牧原 大成,野村 勇,渡邉 陸,松本 晴
ソフトバンク,6月10日(火),周東 佑京,今宮 健太,柳町 達,近藤 健介,中村 晃,山川 穂高,野村 勇,海野 隆司,牧原 大成
ソフトバンク,6月11日(水),周東 佑京,今宮 健太,柳町 達,近藤 健介,中村 晃,栗原 陵矢,野村 勇,秋広 優人,渡邉 陸
ソフトバンク,6月12日(木),野村 勇,今宮 健太,柳町 達,近藤 健介,中村 晃,山川 穂高,栗原 陵矢,嶺井 博希,佐藤 直樹
ソフトバンク,6月13日(金),周東 佑京,川瀬 晃,柳町 達,近藤 健介,中村 晃,秋広 優人,栗原 陵矢,海野 隆司,牧原 大成
ソフトバンク,6月14日(土),周東 佑京,今宮 健太,柳町 達,近藤 健介,栗原 陵矢,山川 穂高,秋広 優人,嶺井 博希,牧原 大成
ソフトバンク,6月15日(日),周東 佑京,野村 勇,柳町 達,近藤 健介,中村 晃,秋広 優人,栗原 陵矢,渡邉 陸,牧原 大成
ソフトバンク,6月17日(火),周東 佑京,野村 勇,柳町 達,近藤 健介,中村 晃,栗原 陵矢,牧原 大成,海野 隆司,有原 航平
ソフトバンク,6月18日(水),周東 佑京,野村 勇,柳町 達,中村 晃,栗原 陵矢,ダウンズ,秋広 優人,渡邉 陸,前田 純
ソフトバンク,6月19日(木),周東 佑京,野村 勇,柳町 達,中村 晃,栗原 陵矢,嶺井 博希,秋広 優人,牧原 大成,大関 友久
ソフトバンク,6月20日(金),周東 佑京,佐藤 直樹,柳町 達,中村 晃,栗原 陵矢,野村 勇,牧原 大成,海野 隆司,モイネロ
ソフトバンク,6月21日(土),野村 勇,佐藤 直樹,柳町 達,中村 晃,栗原 陵矢,嶺井 博希,牧原 大成,秋広 優人,上沢 直之
ソフトバンク,6月22日(日),周東 佑京,野村 勇,柳町 達,中村 晃,栗原 陵矢,石塚 綜一郎,ダウンズ,海野 隆司,松本 晴
ソフトバンク,6月27日(金),周東 佑京,野村 勇,柳町 達,中村 晃,栗原 陵矢,山川 穂高,牧原 大成,海野 隆司,佐藤 直樹
ソフトバンク,6月28日(土),周東 佑京,川瀬 晃,柳町 達,中村 晃,栗原 陵矢,山川 穂高,牧原 大成,嶺井 博希,佐藤 直樹
ソフトバンク,6月29日(日),周東 佑京,ダウンズ,柳町 達,中村 晃,栗原 陵矢,山川 穂高,谷川原 健太,野村 勇,牧原 大成
ソフトバンク,7月1日(火),周東 佑京,ダウンズ,柳町 達,中村 晃,栗原 陵矢,山川 穂高,野村 勇,海野 隆司,佐藤 直樹
ソフトバンク,7月2日(水),周東 佑京,野村 勇,柳町 達,中村 晃,山川 穂高,ダウンズ,秋広 優人,嶺井 博希,川瀬 晃
ソフトバンク,7月3日(木),周東 佑京,野村 勇,柳町 達,中村 晃,山川 穂高,山本 恵大,川瀬 晃,海野 隆司,牧原 大成
ソフトバンク,7月4日(金),周東 佑京,野村 勇,中村 晃,山川 穂高,石塚 綜一郎,柳町 達,川瀬 晃,海野 隆司,牧原 大成
ソフトバンク,7月5日(土),佐藤 直樹,川瀬 晃,中村 晃,山川 穂高,柳町 達,山本 恵大,嶺井 博希,ダウンズ,牧原 大成
ソフトバンク,7月6日(日),周東 佑京,佐藤 直樹,中村 晃,山川 穂高,柳町 達,ダウンズ,谷川原 健太,野村 勇,牧原 大成
ソフトバンク,7月8日(火),周東 佑京,野村 勇,柳町 達,近藤 健介,山川 穂高,山本 恵大,ダウンズ,海野 隆司,牧原 大成
ソフトバンク,7月9日(水),周東 佑京,野村 勇,柳町 達,近藤 健介,石塚 綜一郎,山川 穂高,ダウンズ,嶺井 博希,牧原 大成
ソフトバンク,7月10日(木),周東 佑京,ダウンズ,中村 晃,近藤 健介,柳町 達,山本 恵大,野村 勇,海野 隆司,庄子 雄大
ソフトバンク,7月11日(金),野村 勇,佐藤 直樹,ダウンズ,近藤 健介,柳町 達,山川 穂高,石塚 綜一郎,海野 隆司,廣瀨 隆太
ソフトバンク,7月12日(土),周東 佑京,川瀬 晃,柳町 達,近藤 健介,山川 穂高,山本 恵大,ダウンズ,海野 隆司,野村 勇
ソフトバンク,7月13日(日),柳町 達,周東 佑京,近藤 健介,中村 晃,山本 恵大,谷川原 健太,川瀬 晃,ダウンズ,野村 勇
ソフトバンク,7月15日(火),周東 佑京,柳町 達,近藤 健介,中村 晃,山本 恵大,ダウンズ,川瀬 晃,海野 隆司,牧原 大成
ソフトバンク,7月16日(水),周東 佑京,廣瀨 隆太,ダウンズ,近藤 健介,山川 穂高,石塚 綜一郎,嶺井 博希,野村 勇,佐藤 直樹
ソフトバンク,7月17日(木),周東 佑京,野村 勇,柳町 達,近藤 健介,山川 穂高,山本 恵大,川瀬 晃,海野 隆司,牧原 大成
ソフトバンク,7月19日(土),周東 佑京,ダウンズ,中村 晃,近藤 健介,山本 恵大,柳町 達,川瀬 晃,海野 隆司,牧原 大成
ソフトバンク,7月20日(日),周東 佑京,佐藤 直樹,ダウンズ,近藤 健介,山川 穂高,石塚 綜一郎,谷川原 健太,野村 勇,牧原 大成
ソフトバンク,7月21日(月),周東 佑京,佐藤 直樹,ダウンズ,近藤 健介,山川 穂高,柳町 達,野村 勇,海野 隆司,牧原 大成
ソフトバンク,7月26日(土),周東 佑京,佐藤 直樹,ダウンズ,近藤 健介,山川 穂高,柳町 達,野村 勇,海野 隆司,牧原 大成
ソフトバンク,7月27日(日),周東 佑京,佐藤 直樹,井上 朋也,近藤 健介,山川 穂高,柳町 達,嶺井 博希,野村 勇,牧原 大成
ソフトバンク,7月29日(火),周東 佑京,ダウンズ,柳町 達,近藤 健介,山川 穂高,山本 恵大,野村 勇,海野 隆司,牧原 大成
ソフトバンク,7月30日(水),周東 佑京,ダウンズ,柳町 達,近藤 健介,山川 穂高,山本 恵大,野村 勇,海野 隆司,牧原 大成
ソフトバンク,7月31日(木),ダウンズ,柳町 達,近藤 健介,山川 穂高,山本 恵大,牧原 大成,川瀬 晃,谷川原 健太,野村 勇
ソフトバンク,8月1日(金),緒方 理貢,柳町 達,近藤 健介,山川 穂高,山本 恵大,牧原 大成,川瀬 晃,海野 隆司,庄子 雄大
ソフトバンク,8月2日(土),周東 佑京,柳町 達,近藤 健介,山川 穂高,山本 恵大,ダウンズ,野村 勇,海野 隆司,牧原 大成
ソフトバンク,8月3日(日),周東 佑京,柳町 達,近藤 健介,山川 穂高,ダウンズ,嶺井 博希,野村 勇,井上 朋也,牧原 大成
ソフトバンク,8月5日(火),周東 佑京,柳町 達,近藤 健介,山川 穂高,山本 恵大,ダウンズ,谷川原 健太,野村 勇,牧原 大成
ソフトバンク,8月6日(水),周東 佑京,ダウンズ,近藤 健介,山川 穂高,牧原 大成,柳町 達,山本 恵大,海野 隆司,野村 勇
ソフトバンク,8月7日(木),ダウンズ,野村 勇,近藤 健介,山川 穂高,嶺井 博希,柳町 達,牧原 大成,井上 朋也,佐藤 直樹
ソフトバンク,8月9日(土),周東 佑京,柳町 達,近藤 健介,山川 穂高,中村 晃,ダウンズ,川瀬 晃,海野 隆司,牧原 大成
ソフトバンク,8月10日(日),ダウンズ,川瀬 晃,近藤 健介,山川 穂高,柳町 達,山本 恵大,野村 勇,海野 隆司,牧原 大成
ソフトバンク,8月11日(月),ダウンズ,川瀬 晃,近藤 健介,山川 穂高,柳町 達,嶺井 博希,山本 恵大,野村 勇,牧原 大成
ソフトバンク,8月13日(水),ダウンズ,野村 勇,近藤 健介,山川 穂高,柳町 達,牧原 大成,山本 恵大,海野 隆司,佐藤 直樹
ソフトバンク,8月14日(木),川村 友斗,柳町 達,近藤 健介,山川 穂高,中村 晃,牧原 大成,野村 勇,海野 隆司,川瀬 晃
ソフトバンク,8月15日(金),ダウンズ,野村 勇,近藤 健介,山川 穂高,柳町 達,嶺井 博希,牧原 大成,井上 朋也,佐藤 直樹
ソフトバンク,8月16日(土),周東 佑京,野村 勇,近藤 健介,山川 穂高,牧原 大成,ダウンズ,井上 朋也,海野 隆司,佐藤 直樹
ソフトバンク,8月17日(日),周東 佑京,柳町 達,近藤 健介,山川 穂高,中村 晃,牧原 大成,野村 勇,海野 隆司,川瀬 晃
ソフトバンク,8月19日(火),周東 佑京,柳町 達,近藤 健介,山川 穂高,中村 晃,牧原 大成,今宮 健太,嶺井 博希,野村 勇
ソフトバンク,8月20日(水),野村 勇,今宮 健太,近藤 健介,山川 穂高,柳町 達,牧原 大成,ダウンズ,海野 隆司,佐藤 直樹
ソフトバンク,8月22日(金),周東 佑京,野村 勇,近藤 健介,山川 穂高,中村 晃,牧原 大成,今宮 健太,ダウンズ,谷川原 健太
ソフトバンク,8月23日(土),周東 佑京,野村 勇,近藤 健介,山川 穂高,牧原 大成,今宮 健太,柳町 達,ダウンズ,海野 隆司
ソフトバンク,8月24日(日),周東 佑京,川瀬 晃,近藤 健介,山川 穂高,中村 晃,牧原 大成,今宮 健太,海野 隆司,野村 勇
ソフトバンク,8月26日(火),周東 佑京,牧原 大成,近藤 健介,中村 晃,柳町 達,山川 穂高,今宮 健太,嶺井 博希,川瀬 晃
ソフトバンク,8月27日(水),野村 勇,周東 佑京,近藤 健介,中村 晃,山川 穂高,牧原 大成,今宮 健太,柳町 達,海野 隆司
ソフトバンク,8月29日(金),周東 佑京,柳町 達,近藤 健介,中村 晃,山川 穂高,牧原 大成,栗原 陵矢,海野 隆司,野村 勇
ソフトバンク,8月30日(土),野村 勇,周東 佑京,牧原 大成,山川 穂高,中村 晃,今宮 健太,栗原 陵矢,海野 隆司,佐藤 直樹
ソフトバンク,8月31日(日),野村 勇,周東 佑京,牧原 大成,山川 穂高,中村 晃,今宮 健太,栗原 陵矢,嶺井 博希,佐藤 直樹
ソフトバンク,9月2日(火),野村 勇,牧原 大成,柳町 達,山川 穂高,今宮 健太,栗原 陵矢,川瀬 晃,海野 隆司,周東 佑京
ソフトバンク,9月3日(水),周東 佑京,柳町 達,牧原 大成,中村 晃,栗原 陵矢,今宮 健太,山川 穂高,嶺井 博希,笹川 吉康
ソフトバンク,9月4日(木),周東 佑京,柳町 達,牧原 大成,嶺井 博希,栗原 陵矢,山川 穂高,今宮 健太,海野 隆司,佐藤 直樹
ソフトバンク,9月5日(金),野村 勇,柳町 達,牧原 大成,中村 晃,栗原 陵矢,山川 穂高,石塚 綜一郎,海野 隆司,佐藤 直樹
ソフトバンク,9月6日(土),周東 佑京,柳町 達,牧原 大成,中村 晃,栗原 陵矢,山川 穂高,笹川 吉康,海野 隆司,野村 勇
ソフトバンク,9月7日(日),野村 勇,周東 佑京,牧原 大成,柳町 達,栗原 陵矢,山川 穂高,石塚 綜一郎,海野 隆司,佐藤 直樹
ソフトバンク,9月9日(火),周東 佑京,近藤 健介,牧原 大成,中村 晃,柳町 達,栗原 陵矢,川瀬 晃,海野 隆司,笹川 吉康
ソフトバンク,9月11日(木),牧原 大成,周東 佑京,近藤 健介,栗原 陵矢,柳町 達,山川 穂高,笹川 吉康,嶺井 博希,野村 勇
ソフトバンク,9月13日(土),周東 佑京,緒方 理貢,柳町 達,近藤 健介,中村 晃,牧原 大成,栗原 陵矢,海野 隆司,川瀬 晃
ソフトバンク,9月14日(日),周東 佑京,柳町 達,近藤 健介,中村 晃,牧原 大成,栗原 陵矢,野村 勇,海野 隆司,佐藤 直樹
ソフトバンク,9月15日(月),野村 勇,周東 佑京,柳町 達,中村 晃,栗原 陵矢,牧原 大成,山川 穂高,海野 隆司,笹川 吉康
ソフトバンク,9月17日(水),周東 佑京,柳町 達,牧原 大成,中村 晃,栗原 陵矢,山川 穂高,谷川原 健太,海野 隆司,野村 勇
ソフトバンク,9月18日(木),周東 佑京,近藤 健介,牧原 大成,中村 晃,栗原 陵矢,柳町 達,野村 勇,嶺井 博希,笹川 吉康
ソフトバンク,9月20日(土),周東 佑京,柳町 達,近藤 健介,中村 晃,栗原 陵矢,牧原 大成,川瀬 晃,海野 隆司,緒方 理貢
ソフトバンク,9月21日(日),野村 勇,柳町 達,近藤 健介,中村 晃,栗原 陵矢,牧原 大成,谷川原 健太,海野 隆司,佐藤 直樹
ソフトバンク,9月22日(月),野村 勇,柳田 悠岐,柳町 達,近藤 健介,中村 晃,栗原 陵矢,牧原 大成,海野 隆司,川瀬 晃
ソフトバンク,9月23日(火),谷川原 健太,柳田 悠岐,柳町 達,近藤 健介,栗原 陵矢,山川 穂高,牧原 大成,嶺井 博希,川瀬 晃
ソフトバンク,9月24日(水),柳田 悠岐,近藤 健介,栗原 陵矢,中村 晃,柳町 達,牧原 大成,野村 勇,海野 隆司,川瀬 晃
ソフトバンク,9月25日(木),柳田 悠岐,近藤 健介,栗原 陵矢,山川 穂高,柳町 達,牧原 大成,野村 勇,嶺井 博希,川瀬 晃
ソフトバンク,9月26日(金),柳田 悠岐,近藤 健介,栗原 陵矢,山川 穂高,柳町 達,牧原 大成,野村 勇,海野 隆司,川瀬 晃
ソフトバンク,9月27日(土),柳田 悠岐,川瀬 晃,栗原 陵矢,中村 晃,柳町 達,牧原 大成,山川 穂高,海野 隆司,野村 勇
ソフトバンク,9月28日(日),野村 勇,川瀬 晃,栗原 陵矢,柳町 達,谷川原 健太,海野 隆司,佐藤 直樹,緒方 理貢,庄子 雄大
ソフトバンク,9月30日(火),柳田 悠岐,牧原 大成,柳町 達,中村 晃,山川 穂高,井上 朋也,川瀬 晃,谷川原 健太,野村 勇
ソフトバンク,10月3日(金),柳田 悠岐,柳町 達,牧原 大成,山川 穂高,栗原 陵矢,谷川原 健太,井上 朋也,海野 隆司,野村 勇
ソフトバンク,10月5日(日),柳田 悠岐,野村 勇,柳町 達,山川 穂高,栗原 陵矢,川瀬 晃,谷川原 健太,海野 隆司,佐藤 直樹
日本ハム,3月28日(金),矢澤 宏太,清宮 幸太郎,レイエス,野村 佑希,田宮 裕涼,万波 中正,上川畑 大悟,水野 達稀,五十幡 亮汰
日本ハム,3月29日(土),万波 中正,清宮 幸太郎,レイエス,野村 佑希,郡司 裕也,マルティネス,上川畑 大悟,松本 剛,水野 達稀
日本ハム,3月30日(日),矢澤 宏太,清宮 幸太郎,レイエス,野村 佑希,万波 中正,石井 一成,吉田 賢吾,田宮 裕涼,上川畑 大悟
日本ハム,4月1日(火),万波 中正,清宮 幸太郎,レイエス,野村 佑希,マルティネス,今川 優馬,上川畑 大悟,伏見 寅威,水野 達稀
日本ハム,4月2日(水),吉田 賢吾,清宮 幸太郎,レイエス,野村 佑希,郡司 裕也,石井 一成,万波 中正,今川 優馬,水野 達稀
日本ハム,4月4日(金),万波 中正,清宮 幸太郎,吉田 賢吾,野村 佑希,レイエス,松本 剛,奈良間 大己,伏見 寅威,水野 達稀
日本ハム,4月5日(土),田宮 裕涼,今川 優馬,万波 中正,清宮 幸太郎,吉田 賢吾,マルティネス,郡司 裕也,上川畑 大悟,水野 達稀
日本ハム,4月6日(日),郡司 裕也,矢澤 宏太,清宮 幸太郎,野村 佑希,万波 中正,石井 一成,吉田 賢吾,田宮 裕涼,水野 達稀
日本ハム,4月8日(火),松本 剛,清宮 幸太郎,レイエス,野村 佑希,今川 優馬,万波 中正,奈良間 大己,伏見 寅威,水野 達稀
日本ハム,4月9日(水),吉田 賢吾,レイエス,郡司 裕也,野村 佑希,清宮 幸太郎,万波 中正,松本 剛,上川畑 大悟,奈良間 大己
日本ハム,4月10日(木),郡司 裕也,レイエス,清宮 幸太郎,野村 佑希,田宮 裕涼,万波 中正,松本 剛,奈良間 大己,水野 達稀
日本ハム,4月11日(金),矢澤 宏太,清宮 幸太郎,レイエス,野村 佑希,田宮 裕涼,万波 中正,上川畑 大悟,水野 達稀,五十幡 亮汰
日本ハム,4月12日(土),万波 中正,レイエス,清宮 幸太郎,野村 佑希,郡司 裕也,奈良間 大己,松本 剛,伏見 寅威,水野 達稀
日本ハム,4月13日(日),矢澤 宏太,清宮 幸太郎,レイエス,野村 佑希,田宮 裕涼,万波 中正,松本 剛,若林 晃弘,水野 達稀
日本ハム,4月15日(火),矢澤 宏太,松本 剛,清宮 幸太郎,野村 佑希,レイエス,万波 中正,石井 一成,奈良間 大己,伏見 寅威
日本ハム,4月16日(水),矢澤 宏太,清宮 幸太郎,レイエス,野村 佑希,吉田 賢吾,万波 中正,郡司 裕也,石井 一成,水野 達稀
日本ハム,4月18日(金),吉田 賢吾,水谷 瞬,清宮 幸太郎,野村 佑希,レイエス,万波 中正,田宮 裕涼,山縣 秀,水野 達稀
日本ハム,4月19日(土),水谷 瞬,清宮 幸太郎,淺間 大基,野村 佑希,田宮 裕涼,レイエス,松本 剛,山縣 秀,上川畑 大悟
日本ハム,4月20日(日),水谷 瞬,清宮 幸太郎,松本 剛,野村 佑希,吉田 賢吾,万波 中正,奈良間 大己,伏見 寅威,水野 達稀
日本ハム,4月22日(火),万波 中正,レイエス,松本 剛,野村 佑希,田宮 裕涼,郡司 裕也,上川畑 大悟,伏見 寅威,水野 達稀
日本ハム,4月23日(水),万波 中正,清宮 幸太郎,淺間 大基,野村 佑希,吉田 賢吾,レイエス,松本 剛,奈良間 大己,山縣 秀
日本ハム,4月25日(金),淺間 大基,清宮 幸太郎,レイエス,野村 佑希,郡司 裕也,田宮 裕涼,万波 中正,奈良間 大己,水野 達稀
日本ハム,4月26日(土),清宮 幸太郎,松本 剛,吉田 賢吾,野村 佑希,郡司 裕也,万波 中正,レイエス,上川畑 大悟,水野 達稀
日本ハム,4月27日(日),清宮 幸太郎,水谷 瞬,レイエス,野村 佑希,松本 剛,奈良間 大己,万波 中正,伏見 寅威,水野 達稀
日本ハム,4月29日(火),レイエス,郡司 裕也,清宮 幸太郎,野村 佑希,万波 中正,松本 剛,山縣 秀,伏見 寅威,水野 達稀
日本ハム,4月30日(水),吉田 賢吾,水谷 瞬,淺間 大基,野村 佑希,清宮 幸太郎,万波 中正,石井 一成,田宮 裕涼,水野 達稀
日本ハム,5月1日(木),松本 剛,淺間 大基,田宮 裕涼,野村 佑希,清宮 幸太郎,万波 中正,郡司 裕也,石井 一成,水野 達稀
日本ハム,5月3日(土),万波 中正,清宮 幸太郎,郡司 裕也,野村 佑希,レイエス,水野 達稀,有薗 直輝,奈良間 大己,五十幡 亮汰
日本ハム,5月4日(日),松本 剛,田宮 裕涼,レイエス,野村 佑希,万波 中正,水野 達稀,有薗 直輝,石井 一成,伏見 寅威
日本ハム,5月5日(月),淺間 大基,山縣 秀,レイエス,野村 佑希,田宮 裕涼,吉田 賢吾,万波 中正,有薗 直輝,水野 達稀
