球団,日付,1番,2番,3番,4番,5番,6番,7番,8番,9番
ヤクルト,8月17日(土),太田 賢吾,長岡 秀樹,サンタナ,村上 宗隆,オスナ,松本 直樹,山田 哲人,岩田 幸宏,高橋 奎二
ヤクルト,8月18日(日),太田 賢吾,長岡 秀樹,サンタナ,村上 宗隆,オスナ,松本 直樹,山田 哲人,岩田 幸宏,石川 雅規
ヤクルト,8月20日(火),丸山 和郁,長岡 秀樹,サンタナ,村上 宗隆,オスナ,宮本 丈,松本 直樹,岩田 幸宏,吉村 貢司郎
ヤクルト,8月21日(水),長岡 秀樹,岩田 幸宏,サンタナ,村上 宗隆,オスナ,宮本 丈,山田 哲人,内山 壮真,サイスニード
ヤクルト,8月22日(木),長岡 秀樹,岩田 幸宏,サンタナ,村上 宗隆,宮本 丈,オスナ,武岡 龍世,松本 直樹,ヤフーレ
ヤクルト,8月23日(金),長岡 秀樹,岩田 幸宏,サンタナ,村上 宗隆,宮本 丈,オスナ,山田 哲人,松本 直樹,高梨 裕稔
ヤクルト,8月24日(土),西川 遥輝,長岡 秀樹,サンタナ,村上 宗隆,オスナ,宮本 丈,山田 哲人,松本 直樹,高橋 奎二
ヤクルト,8月25日(日),西川 遥輝,長岡 秀樹,サンタナ,村上 宗隆,オスナ,山田 哲人,増田 珠,松本 直樹,山野 太一
ヤクルト,8月27日(火),長岡 秀樹,岩田 幸宏,サンタナ,村上 宗隆,オスナ,澤井 廉,山田 哲人,中村 悠平,吉村 貢司郎
ヤクルト,8月28日(水),並木 秀尊,オスナ,長岡 秀樹,村上 宗隆,サンタナ,山田 哲人,増田 珠,松本 直樹,サイスニード
ヤクルト,8月31日(土),長岡 秀樹,岩田 幸宏,サンタナ,村上 宗隆,オスナ,澤井 廉,山田 哲人,松本 直樹,高橋 奎二
ヤクルト,9月1日(日),長岡 秀樹,増田 珠,サンタナ,村上 宗隆,オスナ,中村 悠平,澤井 廉,北村 拓己,高梨 裕稔
ヤクルト,9月3日(火),長岡 秀樹,岩田 幸宏,村上 宗隆,サンタナ,オスナ,中村 悠平,山田 哲人,澤井 廉,ヤフーレ
ヤクルト,9月4日(水),長岡 秀樹,増田 珠,村上 宗隆,サンタナ,オスナ,中村 悠平,山田 哲人,岩田 幸宏,吉村 貢司郎
ヤクルト,9月5日(木),西川 遥輝,村上 宗隆,長岡 秀樹,サンタナ,オスナ,山田 哲人,松本 直樹,澤井 廉,山野 太一
ヤクルト,9月6日(金),西川 遥輝,長岡 秀樹,サンタナ,村上 宗隆,オスナ,武岡 龍世,中村 悠平,澤井 廉,サイスニード
ヤクルト,9月7日(土),西川 遥輝,長岡 秀樹,宮本 丈,サンタナ,オスナ,村上 宗隆,山田 哲人,中村 悠平,高橋 奎二
ヤクルト,9月8日(日),西川 遥輝,サンタナ,長岡 秀樹,村上 宗隆,オスナ,澤井 廉,山田 哲人,内山 壮真,高梨 裕稔
ヤクルト,9月10日(火),西川 遥輝,サンタナ,長岡 秀樹,村上 宗隆,オスナ,中村 悠平,山田 哲人,澤井 廉,ヤフーレ
ヤクルト,9月11日(水),長岡 秀樹,並木 秀尊,サンタナ,村上 宗隆,オスナ,西川 遥輝,山田 哲人,中村 悠平,吉村 貢司郎
ヤクルト,9月12日(木),長岡 秀樹,並木 秀尊,サンタナ,村上 宗隆,オスナ,増田 珠,山田 哲人,内山 壮真,サイスニード
ヤクルト,9月13日(金),長岡 秀樹,並木 秀尊,サンタナ,村上 宗隆,オスナ,山田 哲人,松本 直樹,岩田 幸宏,山野 太一
ヤクルト,9月14日(土),長岡 秀樹,並木 秀尊,サンタナ,村上 宗隆,オスナ,増田 珠,山田 哲人,中村 悠平,高橋 奎二
ヤクルト,9月15日(日),西川 遥輝,岩田 幸宏,サンタナ,村上 宗隆,オスナ,長岡 秀樹,山田 哲人,内山 壮真,高梨 裕稔
ヤクルト,9月16日(月),長岡 秀樹,岩田 幸宏,サンタナ,村上 宗隆,オスナ,増田 珠,山田 哲人,中村 悠平,小川 泰弘
ヤクルト,9月18日(水),長岡 秀樹,並木 秀尊,サンタナ,村上 宗隆,オスナ,山田 哲人,中村 悠平,岩田 幸宏,ヤフーレ
ヤクルト,9月19日(木),長岡 秀樹,増田 珠,サンタナ,村上 宗隆,オスナ,山田 哲人,西川 遥輝,中村 悠平,吉村 貢司郎
ヤクルト,9月20日(金),長岡 秀樹,並木 秀尊,サンタナ,村上 宗隆,オスナ,山田 哲人,増田 珠,内山 壮真,サイスニード
ヤクルト,9月21日(土),長岡 秀樹,西川 遥輝,サンタナ,村上 宗隆,オスナ,山田 哲人,松本 直樹,岩田 幸宏,山野 太一
ヤクルト,9月22日(日),長岡 秀樹,西川 遥輝,サンタナ,村上 宗隆,オスナ,山田 哲人,中村 悠平,岩田 幸宏,高梨 裕稔
ヤクルト,9月23日(月),長岡 秀樹,西川 遥輝,サンタナ,村上 宗隆,オスナ,山田 哲人,中村 悠平,並木 秀尊,小川 泰弘
ヤクルト,9月25日(水),長岡 秀樹,西川 遥輝,サンタナ,村上 宗隆,オスナ,山田 哲人,丸山 和郁,中村 悠平,高橋 奎二
ヤクルト,9月26日(木),長岡 秀樹,西川 遥輝,サンタナ,村上 宗隆,オスナ,山田 哲人,丸山 和郁,中村 悠平,吉村 貢司郎
ヤクルト,9月28日(土),長岡 秀樹,西川 遥輝,サンタナ,村上 宗隆,オスナ,山田 哲人,丸山 和郁,内山 壮真,山野 太一
ヤクルト,9月29日(日),長岡 秀樹,西川 遥輝,サンタナ,村上 宗隆,オスナ,山田 哲人,増田 珠,中村 悠平,ヤフーレ
ヤクルト,10月2日(水),青木 宣親,長岡 秀樹,サンタナ,村上 宗隆,オスナ,山田 哲人,丸山 和郁,中村 悠平,高橋 奎二
ヤクルト,10月3日(木),長岡 秀樹,西川 遥輝,サンタナ,村上 宗隆,山田 哲人,宮本 丈,中村 悠平,山崎 晃大朗,吉村 貢司郎
ヤクルト,10月5日(土),長岡 秀樹,並木 秀尊,丸山 和郁,村上 宗隆,山田 哲人,増田 珠,松本 直樹,小森 航大郎,山野 太一
ソフトバンク,3月29日(金),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,栗原 陵矢,ウォーカー,甲斐 拓也,牧原 大成
ソフトバンク,3月30日(土),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,栗原 陵矢,ウォーカー,甲斐 拓也,牧原 大成
ソフトバンク,3月31日(日),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,栗原 陵矢,ウォーカー,牧原 大成,海野 隆司
ソフトバンク,4月2日(火),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,栗原 陵矢,ウォーカー,甲斐 拓也,牧原 大成
ソフトバンク,4月3日(水),今宮 健太,周東 佑京,柳田 悠岐,山川 穂高,近藤 健介,栗原 陵矢,ウォーカー,甲斐 拓也,牧原 大成
ソフトバンク,4月4日(木),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,栗原 陵矢,ウォーカー,海野 隆司,牧原 大成
ソフトバンク,4月5日(金),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,栗原 陵矢,ウォーカー,甲斐 拓也,牧原 大成
ソフトバンク,4月6日(土),周東 佑京,川瀬 晃,柳田 悠岐,山川 穂高,近藤 健介,栗原 陵矢,川村 友斗,甲斐 拓也,牧原 大成
ソフトバンク,4月7日(日),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,栗原 陵矢,ウォーカー,海野 隆司,牧原 大成
ソフトバンク,4月9日(火),今宮 健太,周東 佑京,柳田 悠岐,山川 穂高,近藤 健介,ウォーカー,栗原 陵矢,甲斐 拓也,牧原 大成
ソフトバンク,4月11日(木),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,ウォーカー,栗原 陵矢,甲斐 拓也,牧原 大成
ソフトバンク,4月12日(金),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,中村 晃,栗原 陵矢,甲斐 拓也,牧原 大成
ソフトバンク,4月13日(土),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,ウォーカー,栗原 陵矢,甲斐 拓也,牧原 大成
ソフトバンク,4月14日(日),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,中村 晃,栗原 陵矢,海野 隆司,牧原 大成
ソフトバンク,4月16日(火),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,ウォーカー,栗原 陵矢,甲斐 拓也,牧原 大成
ソフトバンク,4月17日(水),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,栗原 陵矢,ウォーカー,甲斐 拓也,牧原 大成
ソフトバンク,4月19日(金),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,栗原 陵矢,ウォーカー,甲斐 拓也,牧原 大成
ソフトバンク,4月20日(土),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,栗原 陵矢,緒方 理貢,甲斐 拓也,牧原 大成
ソフトバンク,4月21日(日),野村 勇,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,栗原 陵矢,ウォーカー,海野 隆司,緒方 理貢
ソフトバンク,4月23日(火),川村 友斗,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,中村 晃,栗原 陵矢,甲斐 拓也,牧原 大成
ソフトバンク,4月24日(水),川村 友斗,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,中村 晃,栗原 陵矢,甲斐 拓也,牧原 大成
ソフトバンク,4月25日(木),川村 友斗,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,栗原 陵矢,ウォーカー,海野 隆司,牧原 大成
ソフトバンク,4月27日(土),川村 友斗,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,栗原 陵矢,ウォーカー,甲斐 拓也,牧原 大成
ソフトバンク,4月28日(日),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,中村 晃,栗原 陵矢,甲斐 拓也,野村 勇
ソフトバンク,4月29日(月),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,川村 友斗,栗原 陵矢,海野 隆司,三森 大貴
ソフトバンク,4月30日(火),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,川村 友斗,栗原 陵矢,甲斐 拓也,三森 大貴
ソフトバンク,5月1日(水),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,川村 友斗,リチャード,甲斐 拓也,野村 勇
ソフトバンク,5月3日(金),周東 佑京,川瀬 晃,柳田 悠岐,山川 穂高,近藤 健介,川村 友斗,リチャード,海野 隆司,三森 大貴
ソフトバンク,5月4日(土),周東 佑京,川瀬 晃,柳田 悠岐,山川 穂高,近藤 健介,川村 友斗,栗原 陵矢,甲斐 拓也,三森 大貴
ソフトバンク,5月5日(日),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,川村 友斗,リチャード,甲斐 拓也,三森 大貴
ソフトバンク,5月6日(月),川村 友斗,川瀬 晃,柳田 悠岐,山川 穂高,近藤 健介,中村 晃,栗原 陵矢,甲斐 拓也,三森 大貴
ソフトバンク,5月7日(火),今宮 健太,栗原 陵矢,柳田 悠岐,山川 穂高,近藤 健介,川村 友斗,リチャード,甲斐 拓也,三森 大貴
ソフトバンク,5月8日(水),川村 友斗,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,中村 晃,栗原 陵矢,甲斐 拓也,三森 大貴
ソフトバンク,5月11日(土),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,川村 友斗,栗原 陵矢,甲斐 拓也,三森 大貴
ソフトバンク,5月14日(火),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,川村 友斗,栗原 陵矢,甲斐 拓也,三森 大貴
ソフトバンク,5月15日(水),周東 佑京,川瀬 晃,柳田 悠岐,山川 穂高,近藤 健介,中村 晃,栗原 陵矢,甲斐 拓也,三森 大貴
ソフトバンク,5月17日(金),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,中村 晃,栗原 陵矢,甲斐 拓也,三森 大貴
ソフトバンク,5月18日(土),周東 佑京,野村 勇,柳田 悠岐,山川 穂高,近藤 健介,栗原 陵矢,リチャード,海野 隆司,三森 大貴
ソフトバンク,5月19日(日),周東 佑京,野村 勇,柳田 悠岐,山川 穂高,近藤 健介,川村 友斗,栗原 陵矢,海野 隆司,三森 大貴
ソフトバンク,5月21日(火),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,栗原 陵矢,川村 友斗,甲斐 拓也,三森 大貴
ソフトバンク,5月22日(水),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,栗原 陵矢,中村 晃,海野 隆司,三森 大貴
ソフトバンク,5月24日(金),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,栗原 陵矢,リチャード,甲斐 拓也,三森 大貴
ソフトバンク,5月25日(土),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,栗原 陵矢,リチャード,海野 隆司,野村 勇
ソフトバンク,5月26日(日),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,栗原 陵矢,川村 友斗,甲斐 拓也,三森 大貴
ソフトバンク,5月28日(火),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,栗原 陵矢,廣瀨 隆太,甲斐 拓也,有原 航平
ソフトバンク,5月29日(水),周東 佑京,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,栗原 陵矢,廣瀨 隆太,海野 隆司,大関 友久
ソフトバンク,5月30日(木),柳町 達,川瀬 晃,柳田 悠岐,山川 穂高,近藤 健介,栗原 陵矢,三森 大貴,甲斐 拓也,東浜 巨
ソフトバンク,5月31日(金),柳町 達,今宮 健太,柳田 悠岐,山川 穂高,近藤 健介,栗原 陵矢,川村 友斗,甲斐 拓也,廣瀨 隆太
ソフトバンク,6月1日(土),佐藤 直樹,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,中村 晃,廣瀨 隆太,海野 隆司,柳町 達
ソフトバンク,6月2日(日),佐藤 直樹,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,中村 晃,柳町 達,海野 隆司,仲田 慶介
ソフトバンク,6月4日(火),柳町 達,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,中村 晃,甲斐 拓也,廣瀨 隆太,有原 航平
ソフトバンク,6月5日(水),佐藤 直樹,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,柳町 達,廣瀨 隆太,海野 隆司,大関 友久
ソフトバンク,6月6日(木),佐藤 直樹,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,柳町 達,廣瀨 隆太,甲斐 拓也,東浜 巨
ソフトバンク,6月7日(金),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,柳町 達,甲斐 拓也,仲田 慶介,モイネロ
ソフトバンク,6月8日(土),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,柳町 達,甲斐 拓也,廣瀨 隆太,スチュワート・ジュニア
ソフトバンク,6月9日(日),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,柳町 達,海野 隆司,廣瀨 隆太,和田 毅
ソフトバンク,6月11日(火),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,柳町 達,中村 晃,甲斐 拓也,廣瀨 隆太
ソフトバンク,6月12日(水),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,柳町 達,中村 晃,海野 隆司,廣瀨 隆太
ソフトバンク,6月13日(木),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,柳町 達,佐藤 直樹,海野 隆司,廣瀨 隆太
ソフトバンク,6月14日(金),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,柳町 達,甲斐 拓也,笹川 吉康,廣瀨 隆太
ソフトバンク,6月15日(土),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,柳町 達,甲斐 拓也,笹川 吉康,廣瀨 隆太
ソフトバンク,6月16日(日),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,中村 晃,甲斐 拓也,笹川 吉康,廣瀨 隆太
ソフトバンク,6月21日(金),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,甲斐 拓也,廣瀨 隆太,佐藤 直樹
ソフトバンク,6月22日(土),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,柳町 達,正木 智也,廣瀨 隆太,海野 隆司
ソフトバンク,6月23日(日),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,甲斐 拓也,廣瀨 隆太,佐藤 直樹
ソフトバンク,6月25日(火),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,甲斐 拓也,廣瀨 隆太,佐藤 直樹
ソフトバンク,6月26日(水),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,柳町 達,正木 智也,廣瀨 隆太,海野 隆司
ソフトバンク,6月27日(木),佐藤 直樹,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,甲斐 拓也,廣瀨 隆太,緒方 理貢
ソフトバンク,6月28日(金),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,柳町 達,甲斐 拓也,廣瀨 隆太
ソフトバンク,6月29日(土),周東 佑京,川瀬 晃,栗原 陵矢,山川 穂高,近藤 健介,柳町 達,正木 智也,廣瀨 隆太,海野 隆司
ソフトバンク,6月30日(日),佐藤 直樹,周東 佑京,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,甲斐 拓也,廣瀨 隆太,川瀬 晃
ソフトバンク,7月2日(火),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,柳町 達,廣瀨 隆太,甲斐 拓也
ソフトバンク,7月4日(木),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,中村 晃,海野 隆司,廣瀨 隆太
ソフトバンク,7月5日(金),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,吉田 賢吾,海野 隆司,廣瀨 隆太
ソフトバンク,7月6日(土),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,柳町 達,海野 隆司,廣瀨 隆太
ソフトバンク,7月7日(日),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,中村 晃,正木 智也,甲斐 拓也,廣瀨 隆太
ソフトバンク,7月9日(火),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,中村 晃,川村 友斗,甲斐 拓也,廣瀨 隆太
ソフトバンク,7月10日(水),今宮 健太,周東 佑京,栗原 陵矢,山川 穂高,近藤 健介,中村 晃,正木 智也,廣瀨 隆太,甲斐 拓也
ソフトバンク,7月12日(金),今宮 健太,周東 佑京,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,吉田 賢吾,甲斐 拓也,廣瀨 隆太
ソフトバンク,7月13日(土),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,柳町 達,正木 智也,廣瀨 隆太,海野 隆司
ソフトバンク,7月14日(日),川瀬 晃,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,中村 晃,正木 智也,柳町 達,甲斐 拓也
ソフトバンク,7月15日(月),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,柳町 達,正木 智也,海野 隆司,牧原 大成
ソフトバンク,7月16日(火),今宮 健太,吉田 賢吾,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,柳町 達,甲斐 拓也,牧原 大成
ソフトバンク,7月17日(水),今宮 健太,吉田 賢吾,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,牧原 大成,甲斐 拓也,周東 佑京
ソフトバンク,7月19日(金),今宮 健太,吉田 賢吾,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,牧原 大成,甲斐 拓也,周東 佑京
ソフトバンク,7月20日(土),川瀬 晃,周東 佑京,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,柳町 達,牧原 大成,海野 隆司
ソフトバンク,7月21日(日),今宮 健太,吉田 賢吾,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,甲斐 拓也,牧原 大成,周東 佑京
ソフトバンク,7月26日(金),今宮 健太,野村 勇,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,甲斐 拓也,吉田 賢吾,周東 佑京
ソフトバンク,7月27日(土),今宮 健太,周東 佑京,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,中村 晃,甲斐 拓也,牧原 大成
ソフトバンク,7月28日(日),今宮 健太,周東 佑京,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,柳町 達,海野 隆司,牧原 大成
ソフトバンク,7月30日(火),今宮 健太,周東 佑京,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,井上 朋也,甲斐 拓也,牧原 大成
ソフトバンク,7月31日(水),今宮 健太,周東 佑京,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,井上 朋也,海野 隆司,牧原 大成
ソフトバンク,8月1日(木),今宮 健太,周東 佑京,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,柳町 達,甲斐 拓也,牧原 大成
ソフトバンク,8月2日(金),川瀬 晃,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,甲斐 拓也,井上 朋也,緒方 理貢
ソフトバンク,8月3日(土),柳町 達,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,甲斐 拓也,川瀬 晃,周東 佑京
ソフトバンク,8月4日(日),川瀬 晃,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,柳町 達,海野 隆司,周東 佑京
ソフトバンク,8月6日(火),牧原 大成,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,甲斐 拓也,井上 朋也,周東 佑京
ソフトバンク,8月7日(水),牧原 大成,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,柳町 達,甲斐 拓也,周東 佑京
ソフトバンク,8月8日(木),牧原 大成,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,柳町 達,甲斐 拓也,佐藤 直樹
ソフトバンク,8月10日(土),牧原 大成,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,柳町 達,甲斐 拓也,周東 佑京
ソフトバンク,8月11日(日),牧原 大成,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,中村 晃,柳町 達,甲斐 拓也,周東 佑京
ソフトバンク,8月12日(月),牧原 大成,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,柳町 達,海野 隆司,周東 佑京
ソフトバンク,8月13日(火),牧原 大成,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,柳町 達,甲斐 拓也,川村 友斗
ソフトバンク,8月14日(水),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,石塚 綜一郎,海野 隆司,牧原 大成
ソフトバンク,8月15日(木),周東 佑京,川瀬 晃,柳町 達,山川 穂高,近藤 健介,正木 智也,甲斐 拓也,牧原 大成,野村 勇
ソフトバンク,8月16日(金),周東 佑京,今宮 健太,柳町 達,山川 穂高,近藤 健介,正木 智也,甲斐 拓也,牧原 大成,川瀬 晃
ソフトバンク,8月17日(土),佐藤 直樹,今宮 健太,柳町 達,山川 穂高,近藤 健介,甲斐 拓也,牧原 大成,石塚 綜一郎,川瀬 晃
ソフトバンク,8月18日(日),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,柳町 達,甲斐 拓也,牧原 大成
ソフトバンク,8月20日(火),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,柳町 達,甲斐 拓也,牧原 大成
ソフトバンク,8月21日(水),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,柳町 達,石塚 綜一郎,海野 隆司,牧原 大成
ソフトバンク,8月23日(金),牧原 大成,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,柳町 達,甲斐 拓也,周東 佑京
ソフトバンク,8月24日(土),牧原 大成,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,甲斐 拓也,川村 友斗,周東 佑京
ソフトバンク,8月25日(日),川瀬 晃,牧原 大成,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,柳町 達,甲斐 拓也,周東 佑京
ソフトバンク,8月27日(火),今宮 健太,野村 勇,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,甲斐 拓也,石塚 綜一郎,佐藤 直樹
ソフトバンク,8月28日(水),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,柳町 達,海野 隆司,牧原 大成
ソフトバンク,8月30日(金),牧原 大成,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,甲斐 拓也,川村 友斗,周東 佑京
ソフトバンク,8月31日(土),佐藤 直樹,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,石塚 綜一郎,甲斐 拓也,野村 勇
ソフトバンク,9月1日(日),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,石塚 綜一郎,甲斐 拓也,牧原 大成
ソフトバンク,9月3日(火),周東 佑京,川瀬 晃,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,今宮 健太,甲斐 拓也,牧原 大成
ソフトバンク,9月4日(水),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,石塚 綜一郎,海野 隆司,牧原 大成
ソフトバンク,9月6日(金),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,柳町 達,甲斐 拓也,牧原 大成
ソフトバンク,9月7日(土),周東 佑京,川瀬 晃,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,柳町 達,甲斐 拓也,牧原 大成
ソフトバンク,9月8日(日),牧原 大成,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,石塚 綜一郎,甲斐 拓也,佐藤 直樹
ソフトバンク,9月10日(火),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,甲斐 拓也,石塚 綜一郎,牧原 大成
ソフトバンク,9月11日(水),川瀬 晃,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,中村 晃,海野 隆司,緒方 理貢
ソフトバンク,9月13日(金),周東 佑京,今宮 健太,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,中村 晃,甲斐 拓也,牧原 大成
ソフトバンク,9月14日(土),川瀬 晃,緒方 理貢,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,柳町 達,甲斐 拓也,牧原 大成
ソフトバンク,9月15日(日),今宮 健太,野村 勇,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,甲斐 拓也,石塚 綜一郎,佐藤 直樹
ソフトバンク,9月16日(月),今宮 健太,周東 佑京,栗原 陵矢,山川 穂高,近藤 健介,正木 智也,甲斐 拓也,野村 勇,佐藤 直樹
ソフトバンク,9月17日(火),今宮 健太,周東 佑京,栗原 陵矢,山川 穂高,正木 智也,石塚 綜一郎,柳町 達,甲斐 拓也,牧原 大成
ソフトバンク,9月18日(水),川瀬 晃,今宮 健太,栗原 陵矢,山川 穂高,中村 晃,正木 智也,柳町 達,海野 隆司,周東 佑京
ソフトバンク,9月20日(金),佐藤 直樹,今宮 健太,栗原 陵矢,山川 穂高,中村 晃,正木 智也,牧原 大成,甲斐 拓也,周東 佑京
